queue_rank,content_id,client_id,priority_score,reason_codes,is_declining_label,content_type,main_intent
29310,content_18291c83a839,client_9400f1b21c,0.17562533657928997,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,informational
29311,content_3d5fd946b73e,client_d4735e3a26,0.17562017494158055,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,feedly article,
29312,content_57389e1a6055,client_d4735e3a26,0.1755749123406938,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29313,content_6c2b72646a82,client_2c624232cd,0.1755707509713827,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
29314,content_cfa4de5a27c1,client_25fc0e7096,0.1755332666614603,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29315,content_321ca1168633,client_4ec9599fc2,0.17552718692143418,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29316,content_26e26df2979a,client_19581e27de,0.17546655302683867,"elevated by several moderate signals together, no single dominant flag",0,keyword article,informational
29317,content_5cd5f87cb26a,client_d4735e3a26,0.1754609202734312,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29318,content_cb5f0e5001bd,client_e629fa6598,0.1754090219004544,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,commercial
29319,content_992f2a603557,client_19581e27de,0.17540161114873093,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
29320,content_ace3cc5d574f,client_d4735e3a26,0.17537061049027627,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29321,content_3e162f9bda1c,client_d4735e3a26,0.17534988520602324,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29322,content_0d2c4bbdaef3,client_d4735e3a26,0.17528633968929985,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29323,content_2149ac5ec4fd,client_d4735e3a26,0.17526432220894664,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29324,content_b56551fccc1e,client_d4735e3a26,0.17524770657273558,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29325,content_1c8545fe40a3,client_d4735e3a26,0.17524553212373076,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29326,content_479e626bab1e,client_9400f1b21c,0.1752438622051833,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29327,content_927d200657e9,client_e629fa6598,0.17519913677457805,inconsistent visibility: below-median days with impressions in the last 90d,0,keyword article,transactional
29328,content_d0a5b68d36a5,client_d4735e3a26,0.17514273986200665,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29329,content_d4450356763b,client_25fc0e7096,0.1751398645261747,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29330,content_07d369937001,client_25fc0e7096,0.17511402230634013,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29331,content_72a99bb5d650,client_e629fa6598,0.17507404084141082,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,commercial
29332,content_852a105cc751,client_d4735e3a26,0.17504592857911674,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29333,content_c3f08f9410b5,client_25fc0e7096,0.1749981136240546,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29334,content_64fdf67a3b9e,client_e629fa6598,0.1749518645670169,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,transactional
29335,content_7bee28d5fccc,client_9f14025af0,0.1749399659057222,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,
29336,content_b65e3370dbaf,client_25fc0e7096,0.1749237707968173,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29337,content_aa0c33505cba,client_d4735e3a26,0.17489029196846906,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29338,content_b2587894a180,client_d4735e3a26,0.1748404090250613,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29339,content_baccc0e2c6d7,client_e629fa6598,0.1747667878917537,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,commercial
29340,content_f7e1b0356ccb,client_d4735e3a26,0.17456690826970822,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29341,content_e73d26f9b888,client_d4735e3a26,0.17454200313913218,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29342,content_d523c636b39b,client_25fc0e7096,0.1744190371012738,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29343,content_3b1b819d95d2,client_25fc0e7096,0.17440665094990992,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29344,content_9f8516c2f2e1,client_d4735e3a26,0.17435111230500755,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29345,content_8a376a996f6d,client_d4735e3a26,0.1743464035739419,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
29346,content_918e950fec40,client_d4735e3a26,0.1741992155279644,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,feedly article,
29347,content_8b9423d1ff0c,client_d4735e3a26,0.17416540434267178,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29348,content_0357843a98ca,client_25fc0e7096,0.17412559128647653,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
